CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
3438,MV,196,1,1
3439,MV,177,1,1
3440,BNS,109,1,1
3440,BNS,103,2,2
3441,MV,196,1,1
3441,MV,185,2,2
3441,MV,184,3,3
3442,PREVENTION_CORRUPTION,7,1,1
3442,PREVENTION_CORRUPTION,13,2,2
3443,BNS,303,1,1
3443,IPC,380,2,2
3444,MV,184,1,1
3445,MV,196,1,1
3445,MV,185,2,2
3446,MV,185,1,1
3447,PREVENTION_CORRUPTION,13,1,1
3447,PREVENTION_CORRUPTION,7,2,2
3448,IPC,420,1,1
3449,IPC,379,1,1
3449,IPC,395,2,2
3449,IPC,420,3,3
3450,IPC,363,1,1
3450,POCSO,12,2,2
3451,IPC,395,1,1
3451,BNS,318,2,2
3452,IPC,506,1,1
3452,GAMBLING,4,2,2
3452,ARMS,27,3,3
3453,IT_ACT,67,1,1
3454,MV,177,1,1
3454,MV,184,2,2
3455,BNS,309,1,1
3455,IPC,380,2,2
3455,BNS,303,3,3
3456,MV,196,1,1
3456,MV,185,2,2
3457,IPC,498A,1,1
3457,IPC,363,2,2
3458,PREVENTION_CORRUPTION,13,1,1
3459,NDPS,8,1,1
3459,NDPS,21,2,2
3460,PREVENTION_CORRUPTION,7,1,1
3460,IPC,420,2,2
3460,IPC,406,3,3
3461,IPC,363,1,1
3462,IPC,506,1,1
3462,ARMS,27,2,2
3463,IPC,392,1,1
3463,BNS,318,2,2
3463,IPC,420,3,3
3464,IT_ACT,66,1,1
3464,IT_ACT,67,2,2
3464,IT_ACT,66C,3,3
3465,GAMBLING,4,1,1
3466,IPC,420,1,1
3466,IPC,406,2,2
3467,IPC,506,1,1
3467,ARMS,27,2,2
3468,PREVENTION_CORRUPTION,13,1,1
3468,PREVENTION_CORRUPTION,7,2,2
3469,MV,184,1,1
3469,MV,177,2,2
3469,MV,196,3,3
3470,NDPS,22,1,1
3470,NDPS,20,2,2
3471,POCSO,8,1,1
3472,IT_ACT,66,1,1
3473,IPC,420,1,1
3474,IT_ACT,66C,1,1
3474,IT_ACT,67,2,2
3474,IT_ACT,66,3,3
3475,BNS,103,1,1
3475,IPC,304,2,2
3475,BNS,109,3,3
3476,IPC,392,1,1
3477,NDPS,20,1,1
3477,NDPS,21,2,2
3478,IT_ACT,66C,1,1
3478,IT_ACT,67,2,2
3479,IPC,363,1,1
3479,IPC,498A,2,2
3479,DV,12,3,3
3480,DV,12,1,1
3481,IPC,420,1,1
3481,BNS,303,2,2
3481,IPC,380,3,3
3482,MV,185,1,1
3483,PREVENTION_CORRUPTION,7,1,1
3483,PREVENTION_CORRUPTION,13,2,2
3484,IT_ACT,66C,1,1
3484,IT_ACT,67,2,2
3485,NDPS,21,1,1
3485,NDPS,8,2,2
3485,NDPS,20,3,3
3486,IPC,363,1,1
3487,PREVENTION_CORRUPTION,7,1,1
3488,IPC,498A,1,1
3488,IPC,376,2,2
3489,POCSO,12,1,1
3489,POCSO,4,2,2
3490,PREVENTION_CORRUPTION,7,1,1
3491,ARMS,25,1,1
3491,GAMBLING,4,2,2
3491,IPC,506,3,3
3492,PREVENTION_CORRUPTION,13,1,1
3493,MV,196,1,1
3494,MV,184,1,1
3495,IPC,420,1,1
3496,IPC,363,1,1
3496,DV,12,2,2
3496,IPC,376,3,3
3497,IT_ACT,66,1,1
3497,IT_ACT,66C,2,2
3497,IT_ACT,67,3,3
3498,IPC,376,1,1
3498,IPC,354,2,2
3499,IPC,406,1,1
3500,IPC,420,1,1
3500,PREVENTION_CORRUPTION,7,2,2
3501,POCSO,12,1,1
3502,IT_ACT,67,1,1
3502,IT_ACT,66,2,2
3502,IT_ACT,66C,3,3
3503,MV,177,1,1
3504,BNS,109,1,1
3505,GAMBLING,4,1,1
3506,IPC,498A,1,1
3506,IPC,376,2,2
3506,IPC,354,3,3
3507,BNS,309,1,1
3507,IPC,395,2,2
3508,POCSO,4,1,1
3508,IPC,363,2,2
3509,IPC,506,1,1
3509,ARMS,25,2,2
3509,ARMS,27,3,3
3510,IPC,379,1,1
3510,BNS,318,2,2
3510,IPC,380,3,3
3511,DV,12,1,1
3512,ARMS,25,1,1
3512,GAMBLING,4,2,2
3513,IPC,406,1,1
3513,PREVENTION_CORRUPTION,7,2,2
3513,IPC,420,3,3
3514,IPC,506,1,1
3514,ARMS,27,2,2
3515,IPC,420,1,1
3515,IPC,380,2,2
3515,BNS,318,3,3
3516,IPC,506,1,1
3516,ARMS,27,2,2
3517,IPC,363,1,1
3517,POCSO,4,2,2
3518,IT_ACT,67,1,1
3519,MV,196,1,1
3519,MV,177,2,2
3520,NDPS,21,1,1
3520,NDPS,20,2,2
3520,EXCISE,32,3,3
3521,DV,12,1,1
3521,IPC,363,2,2
3521,IPC,376,3,3
3522,DV,12,1,1
3522,IPC,498A,2,2
3522,IPC,363,3,3
3523,IPC,498A,1,1
3524,IPC,324,1,1
3525,NDPS,20,1,1
3525,NDPS,8,2,2
3526,NDPS,27A,1,1
3527,IT_ACT,66,1,1
3528,IPC,380,1,1
3528,BNS,303,2,2
3529,PREVENTION_CORRUPTION,13,1,1
3529,PREVENTION_CORRUPTION,7,2,2
3530,IPC,324,1,1
3531,IPC,406,1,1
3531,IPC,420,2,2
3531,PREVENTION_CORRUPTION,7,3,3
3532,PREVENTION_CORRUPTION,13,1,1
3532,PREVENTION_CORRUPTION,7,2,2
3533,IPC,406,1,1
3534,ARMS,25,1,1
3535,IT_ACT,67,1,1
3536,NDPS,27A,1,1
3536,EXCISE,32,2,2
3536,NDPS,21,3,3
3537,IPC,376,1,1
3538,POCSO,8,1,1
3539,IT_ACT,66,1,1
3539,IT_ACT,66C,2,2
3539,IT_ACT,67,3,3
3540,NDPS,22,1,1
3541,PREVENTION_CORRUPTION,13,1,1
3542,NDPS,22,1,1
3542,NDPS,20,2,2
3542,NDPS,21,3,3
3543,BNS,109,1,1
3543,IPC,324,2,2
3543,IPC,307,3,3
3544,IPC,506,1,1
3544,ARMS,27,2,2
3545,IPC,420,1,1
3545,PREVENTION_CORRUPTION,7,2,2
3545,IPC,406,3,3
3546,MV,196,1,1
3547,DV,12,1,1
3548,NDPS,27A,1,1
3548,NDPS,20,2,2
3549,IT_ACT,67,1,1
3549,IT_ACT,66,2,2
3549,IT_ACT,66C,3,3
3550,MV,177,1,1
3550,MV,184,2,2
3551,IT_ACT,67,1,1
3552,ARMS,27,1,1
3553,EXCISE,32,1,1
3553,NDPS,8,2,2
3553,NDPS,22,3,3
3554,MV,177,1,1
3554,MV,184,2,2
3555,POCSO,4,1,1
3555,POCSO,12,2,2
3556,IPC,354,1,1
3557,IT_ACT,66,1,1
3557,IT_ACT,66C,2,2
3558,GAMBLING,4,1,1
3558,ARMS,25,2,2
3558,ARMS,27,3,3
3559,NDPS,22,1,1
3559,NDPS,27A,2,2
3560,IPC,376,1,1
3560,DV,12,2,2
3561,BNS,109,1,1
3562,DV,12,1,1
3562,IPC,498A,2,2
3562,IPC,376,3,3
3563,POCSO,6,1,1
3563,POCSO,4,2,2
3564,IPC,420,1,1
3564,BNS,309,2,2
3564,IPC,406,3,3
3565,IPC,406,1,1
3565,IPC,380,2,2
3566,POCSO,12,1,1
3566,POCSO,4,2,2
3566,IPC,363,3,3
3567,MV,177,1,1
3567,MV,185,2,2
3567,MV,196,3,3
3568,IPC,354,1,1
3568,IPC,376,2,2
3569,IPC,363,1,1
3569,IPC,376,2,2
3570,ARMS,27,1,1
3571,NDPS,22,1,1
3571,NDPS,21,2,2
3572,IPC,363,1,1
3572,POCSO,4,2,2
3573,IPC,302,1,1
3574,POCSO,12,1,1
3574,POCSO,4,2,2
3574,IPC,363,3,3
3575,IT_ACT,66,1,1
3576,PREVENTION_CORRUPTION,13,1,1
3577,MV,184,1,1
3577,MV,185,2,2
3577,MV,177,3,3
3578,IPC,363,1,1
3578,POCSO,12,2,2
3579,IPC,325,1,1
3579,IPC,307,2,2
3580,MV,177,1,1
3580,MV,196,2,2
3581,IT_ACT,66C,1,1
3582,IPC,380,1,1
3583,IPC,420,1,1
3584,EXCISE,32,1,1
3584,NDPS,21,2,2
3585,POCSO,6,1,1
3585,POCSO,12,2,2
3586,NDPS,27A,1,1
3586,NDPS,21,2,2
3586,NDPS,20,3,3
3587,IT_ACT,66C,1,1
3587,IT_ACT,67,2,2
3588,NDPS,20,1,1
3588,NDPS,27A,2,2
3588,NDPS,22,3,3
3589,IPC,379,1,1
3590,IPC,406,1,1
3590,IPC,420,2,2
3591,POCSO,12,1,1
3591,POCSO,4,2,2
3592,PREVENTION_CORRUPTION,7,1,1
3592,PREVENTION_CORRUPTION,13,2,2
3593,IPC,420,1,1
3594,MV,184,1,1
3594,MV,177,2,2
3595,IPC,420,1,1
3595,IPC,395,2,2
3595,BNS,318,3,3
3596,NDPS,8,1,1
3596,NDPS,20,2,2
3596,NDPS,21,3,3
3597,BNS,109,1,1
3597,IPC,302,2,2
3597,IPC,325,3,3
3598,IPC,363,1,1
3598,POCSO,4,2,2
3598,POCSO,8,3,3
3599,POCSO,6,1,1
3599,IPC,363,2,2
3600,IPC,420,1,1
3600,PREVENTION_CORRUPTION,7,2,2
3600,IPC,406,3,3
3601,MV,184,1,1
3602,NDPS,20,1,1
3602,NDPS,27A,2,2
3602,NDPS,8,3,3
3603,IPC,420,1,1
3603,BNS,318,2,2
3604,IPC,395,1,1
3604,IPC,420,2,2
3605,IPC,325,1,1
3606,GAMBLING,4,1,1
3606,ARMS,27,2,2
3606,IPC,506,3,3
3607,GAMBLING,4,1,1
3607,IPC,506,2,2
3607,ARMS,27,3,3
3608,MV,177,1,1
3609,IPC,420,1,1
3610,NDPS,22,1,1
3611,IPC,307,1,1
3612,GAMBLING,4,1,1
3612,ARMS,27,2,2
3613,IPC,420,1,1
3614,EXCISE,32,1,1
3615,NDPS,20,1,1
3615,NDPS,27A,2,2
3615,EXCISE,32,3,3
3616,IPC,395,1,1
3616,BNS,303,2,2
3616,IPC,420,3,3
3617,IT_ACT,66,1,1
3617,IT_ACT,67,2,2
3617,IT_ACT,66C,3,3
3618,DV,12,1,1
3618,IPC,363,2,2
3619,IPC,307,1,1
3620,GAMBLING,4,1,1
3620,ARMS,27,2,2
3621,IT_ACT,66C,1,1
3622,IT_ACT,66C,1,1
3623,GAMBLING,4,1,1
3623,ARMS,27,2,2
3624,PREVENTION_CORRUPTION,13,1,1
3624,PREVENTION_CORRUPTION,7,2,2
3625,IPC,304,1,1
3625,BNS,109,2,2
3625,IPC,324,3,3
3626,NDPS,22,1,1
3627,PREVENTION_CORRUPTION,7,1,1
3628,MV,177,1,1
3628,MV,185,2,2
3629,IPC,307,1,1
3629,IPC,325,2,2
3630,IPC,325,1,1
3631,MV,196,1,1
3631,MV,184,2,2
3631,MV,185,3,3
3632,IT_ACT,66C,1,1
3632,IT_ACT,67,2,2
3633,IT_ACT,66,1,1
3633,IT_ACT,66C,2,2
3633,IT_ACT,67,3,3
3634,PREVENTION_CORRUPTION,7,1,1
3635,IPC,420,1,1
3636,IPC,307,1,1
3636,IPC,304,2,2
3636,IPC,302,3,3
3637,PREVENTION_CORRUPTION,7,1,1
3637,IPC,420,2,2
3638,IT_ACT,66C,1,1
3638,IT_ACT,66,2,2
3639,IPC,304,1,1
3639,IPC,325,2,2
3639,IPC,302,3,3
3640,NDPS,22,1,1
3640,NDPS,21,2,2
3641,NDPS,21,1,1
3641,EXCISE,32,2,2
3642,PREVENTION_CORRUPTION,7,1,1
3642,IPC,406,2,2
3643,NDPS,27A,1,1
3643,NDPS,21,2,2
3644,PREVENTION_CORRUPTION,7,1,1
3645,IT_ACT,66C,1,1
3645,IT_ACT,66,2,2
3646,PREVENTION_CORRUPTION,7,1,1
3647,IT_ACT,66,1,1
3647,IT_ACT,67,2,2
3647,IT_ACT,66C,3,3
3648,IPC,363,1,1
3649,IPC,363,1,1
3650,PREVENTION_CORRUPTION,7,1,1
3650,PREVENTION_CORRUPTION,13,2,2
3651,IPC,363,1,1
3652,IPC,363,1,1
3652,IPC,498A,2,2
3652,IPC,376,3,3
3653,PREVENTION_CORRUPTION,13,1,1
3654,IT_ACT,66,1,1
3655,PREVENTION_CORRUPTION,7,1,1
3656,POCSO,12,1,1
3656,IPC,363,2,2
3657,NDPS,21,1,1
3658,IPC,307,1,1
3658,BNS,109,2,2
3659,IPC,363,1,1
3660,PREVENTION_CORRUPTION,13,1,1
3660,PREVENTION_CORRUPTION,7,2,2
3661,IT_ACT,66,1,1
3662,NDPS,27A,1,1
3662,EXCISE,32,2,2
3662,NDPS,21,3,3
3663,PREVENTION_CORRUPTION,13,1,1
3664,MV,184,1,1
3664,MV,185,2,2
3665,IPC,304,1,1
3666,IT_ACT,67,1,1
3667,IPC,420,1,1
3667,PREVENTION_CORRUPTION,7,2,2
3668,NDPS,8,1,1
3668,NDPS,21,2,2
3669,POCSO,4,1,1
3669,IPC,363,2,2
3670,IPC,354,1,1
3670,IPC,498A,2,2
3671,GAMBLING,4,1,1
3671,IPC,506,2,2
3671,ARMS,25,3,3
3672,IPC,392,1,1
3672,IPC,380,2,2
3673,IT_ACT,66,1,1
3673,IT_ACT,66C,2,2
3673,IT_ACT,67,3,3
3674,POCSO,6,1,1
3674,POCSO,4,2,2
3675,BNS,103,1,1
3675,BNS,109,2,2
3675,IPC,325,3,3
3676,IPC,420,1,1
3677,IPC,354,1,1
3677,IPC,498A,2,2
3678,EXCISE,32,1,1
3678,NDPS,27A,2,2
3678,NDPS,20,3,3
3679,IPC,363,1,1
3680,IPC,363,1,1
3680,IPC,354,2,2
3680,IPC,498A,3,3
3681,IT_ACT,66C,1,1
3681,IT_ACT,66,2,2
3682,MV,196,1,1
3683,MV,196,1,1
3684,PREVENTION_CORRUPTION,7,1,1
3684,IPC,406,2,2
3685,MV,177,1,1
3685,MV,184,2,2
3685,MV,196,3,3
3686,IPC,420,1,1
3686,PREVENTION_CORRUPTION,7,2,2
3686,IPC,406,3,3
3687,IT_ACT,66C,1,1
3688,ARMS,25,1,1
3688,ARMS,27,2,2
3688,IPC,506,3,3
3689,MV,177,1,1
3690,IPC,406,1,1
3691,NDPS,22,1,1
3691,NDPS,8,2,2
3691,NDPS,21,3,3
3692,IPC,406,1,1
3692,IPC,420,2,2
3693,IPC,506,1,1
3693,ARMS,27,2,2
3693,GAMBLING,4,3,3
3694,PREVENTION_CORRUPTION,13,1,1
3695,IPC,363,1,1
3695,IPC,376,2,2
3696,EXCISE,32,1,1
3696,NDPS,8,2,2
3696,NDPS,22,3,3
3697,GAMBLING,4,1,1
3697,IPC,506,2,2
3697,ARMS,25,3,3
3698,IPC,498A,1,1
3698,IPC,354,2,2
3698,DV,12,3,3
3699,PREVENTION_CORRUPTION,7,1,1
3700,IPC,363,1,1
3700,POCSO,6,2,2
3700,POCSO,8,3,3
3701,EXCISE,32,1,1
3701,NDPS,22,2,2
3701,NDPS,8,3,3
3702,IT_ACT,66C,1,1
3703,ARMS,27,1,1
3703,ARMS,25,2,2
3704,IPC,420,1,1
3705,IPC,302,1,1
3706,IPC,304,1,1
3706,IPC,307,2,2
3707,IPC,506,1,1
3707,GAMBLING,4,2,2
3708,IPC,302,1,1
3709,IPC,406,1,1
3710,PREVENTION_CORRUPTION,7,1,1
3710,PREVENTION_CORRUPTION,13,2,2
3711,PREVENTION_CORRUPTION,7,1,1
3712,MV,185,1,1
3712,MV,196,2,2
3712,MV,177,3,3
3713,POCSO,12,1,1
3713,IPC,363,2,2
3714,IT_ACT,66C,1,1
3714,IT_ACT,67,2,2
3715,PREVENTION_CORRUPTION,7,1,1
3715,PREVENTION_CORRUPTION,13,2,2
3716,IPC,420,1,1
3716,IPC,406,2,2
3717,POCSO,8,1,1
3717,POCSO,6,2,2
3718,IPC,406,1,1
3719,IT_ACT,66C,1,1
3720,MV,196,1,1
3721,IPC,420,1,1
3721,IPC,406,2,2
3722,IPC,379,1,1
3722,IPC,395,2,2
3723,NDPS,21,1,1
3724,IPC,406,1,1
3725,ARMS,25,1,1
3725,IPC,506,2,2
3725,ARMS,27,3,3
3726,PREVENTION_CORRUPTION,7,1,1
3727,IPC,324,1,1
3727,IPC,325,2,2
3728,IPC,363,1,1
3728,DV,12,2,2
3729,PREVENTION_CORRUPTION,7,1,1
3729,PREVENTION_CORRUPTION,13,2,2
3730,PREVENTION_CORRUPTION,7,1,1
3730,IPC,406,2,2
3731,BNS,103,1,1
3732,GAMBLING,4,1,1
3733,POCSO,6,1,1
3733,IPC,363,2,2
3734,IPC,325,1,1
3734,BNS,103,2,2
3735,IPC,363,1,1
3735,IPC,498A,2,2
3735,DV,12,3,3
3736,MV,185,1,1
3737,PREVENTION_CORRUPTION,13,1,1
3737,PREVENTION_CORRUPTION,7,2,2
3738,MV,196,1,1
3739,POCSO,6,1,1
3739,POCSO,8,2,2
3740,GAMBLING,4,1,1
3740,ARMS,27,2,2
3740,IPC,506,3,3
3741,IPC,354,1,1
3742,IPC,307,1,1
3742,IPC,302,2,2
3742,IPC,325,3,3
3743,PREVENTION_CORRUPTION,13,1,1
3744,GAMBLING,4,1,1
3744,ARMS,25,2,2
3744,ARMS,27,3,3
3745,ARMS,25,1,1
3745,GAMBLING,4,2,2
3745,ARMS,27,3,3
3746,NDPS,27A,1,1
3746,NDPS,22,2,2
3746,NDPS,8,3,3
3747,GAMBLING,4,1,1
3748,IT_ACT,67,1,1
3748,IT_ACT,66,2,2
3748,IT_ACT,66C,3,3
3749,IPC,363,1,1
3749,POCSO,8,2,2
3749,POCSO,6,3,3
3750,PREVENTION_CORRUPTION,7,1,1
3750,IPC,420,2,2
3750,IPC,406,3,3
3751,IPC,406,1,1
3751,BNS,303,2,2
3751,IPC,380,3,3
3752,IPC,354,1,1
3753,IPC,379,1,1
3753,BNS,303,2,2
3753,IPC,392,3,3
3754,PREVENTION_CORRUPTION,13,1,1
3755,ARMS,27,1,1
3755,IPC,506,2,2
3756,ARMS,27,1,1
3756,ARMS,25,2,2
3756,GAMBLING,4,3,3
3757,IT_ACT,66,1,1
3758,BNS,103,1,1
3758,IPC,324,2,2
3758,BNS,109,3,3
3759,BNS,303,1,1
3759,IPC,392,2,2
3760,IPC,354,1,1
3761,PREVENTION_CORRUPTION,7,1,1
3762,MV,196,1,1
3762,MV,185,2,2
3763,IPC,498A,1,1
3763,IPC,363,2,2
3764,IPC,302,1,1
3764,IPC,307,2,2
3764,BNS,103,3,3
3765,ARMS,25,1,1
3765,GAMBLING,4,2,2
3766,PREVENTION_CORRUPTION,7,1,1
3766,IPC,420,2,2
3767,MV,177,1,1
3768,MV,177,1,1
3768,MV,184,2,2
3769,IPC,363,1,1
3770,IPC,307,1,1
3770,BNS,109,2,2
3771,MV,196,1,1
3772,NDPS,20,1,1
3772,NDPS,21,2,2
3772,NDPS,8,3,3
3773,BNS,303,1,1
3773,BNS,309,2,2
3773,BNS,318,3,3
3774,IT_ACT,67,1,1
3774,IT_ACT,66,2,2
3774,IT_ACT,66C,3,3
3775,BNS,309,1,1
3775,IPC,392,2,2
3776,BNS,109,1,1
3777,NDPS,21,1,1
3778,NDPS,20,1,1
3778,NDPS,21,2,2
3779,DV,12,1,1
3779,IPC,498A,2,2
3780,IPC,304,1,1
3780,IPC,302,2,2
3781,POCSO,4,1,1
3781,POCSO,6,2,2
3781,POCSO,8,3,3
3782,IPC,380,1,1
3782,BNS,309,2,2
3783,PREVENTION_CORRUPTION,13,1,1
3783,PREVENTION_CORRUPTION,7,2,2
3784,IPC,376,1,1
3784,IPC,363,2,2
3785,POCSO,6,1,1
3785,IPC,363,2,2
3786,EXCISE,32,1,1
3786,NDPS,27A,2,2
3787,MV,184,1,1
3787,MV,196,2,2
3788,IPC,304,1,1
3789,IPC,324,1,1
3790,IPC,363,1,1
3791,MV,177,1,1
3791,MV,196,2,2
3792,BNS,109,1,1
3793,POCSO,4,1,1
3793,POCSO,6,2,2
3793,IPC,363,3,3
3794,IT_ACT,67,1,1
3795,IPC,406,1,1
3796,PREVENTION_CORRUPTION,7,1,1
3797,IPC,392,1,1
3798,IPC,324,1,1
3799,IPC,376,1,1
3800,POCSO,8,1,1
3800,POCSO,4,2,2
3801,IPC,392,1,1
3801,IPC,395,2,2
3802,IT_ACT,67,1,1
3802,IT_ACT,66,2,2
3802,IT_ACT,66C,3,3
3803,POCSO,8,1,1
3803,POCSO,12,2,2
3804,IPC,302,1,1
3804,BNS,109,2,2
3804,BNS,103,3,3
3805,PREVENTION_CORRUPTION,13,1,1
3806,NDPS,22,1,1
3806,NDPS,8,2,2
3806,NDPS,21,3,3
3807,IPC,324,1,1
3808,IT_ACT,67,1,1
3809,IPC,304,1,1
3810,IPC,406,1,1
3810,PREVENTION_CORRUPTION,7,2,2
3811,NDPS,21,1,1
3811,NDPS,8,2,2
3812,IPC,324,1,1
3812,IPC,304,2,2
3812,IPC,307,3,3
3813,POCSO,8,1,1
3813,POCSO,4,2,2
3813,POCSO,12,3,3
3814,POCSO,8,1,1
3814,POCSO,6,2,2
3814,IPC,363,3,3
3815,IPC,420,1,1
3815,IPC,395,2,2
3815,BNS,309,3,3
3816,ARMS,25,1,1
3816,GAMBLING,4,2,2
3816,IPC,506,3,3
3817,IT_ACT,66,1,1
3817,IT_ACT,66C,2,2
3818,IPC,302,1,1
3818,BNS,103,2,2
3819,IPC,379,1,1
3819,BNS,303,2,2
3820,ARMS,27,1,1
3820,GAMBLING,4,2,2
3820,IPC,506,3,3
3821,IT_ACT,66,1,1
3821,IT_ACT,67,2,2
3821,IT_ACT,66C,3,3
3822,IPC,420,1,1
3822,IPC,406,2,2
3823,IPC,498A,1,1
3823,IPC,363,2,2
3824,IT_ACT,66,1,1
3824,IT_ACT,67,2,2
3824,IT_ACT,66C,3,3
3825,IPC,406,1,1
3825,IPC,420,2,2
3826,NDPS,22,1,1
3827,MV,196,1,1
3828,IT_ACT,66,1,1
3828,IT_ACT,66C,2,2
3828,IT_ACT,67,3,3
3829,MV,177,1,1
3830,MV,185,1,1
3830,MV,177,2,2
3830,MV,184,3,3
3831,PREVENTION_CORRUPTION,7,1,1
3831,PREVENTION_CORRUPTION,13,2,2
3832,IPC,420,1,1
3832,PREVENTION_CORRUPTION,7,2,2
3833,IPC,376,1,1
3833,DV,12,2,2
3833,IPC,363,3,3
3834,POCSO,12,1,1
3835,PREVENTION_CORRUPTION,7,1,1
3836,IPC,376,1,1
3837,IPC,354,1,1
3838,IT_ACT,66,1,1
3838,IT_ACT,67,2,2
3839,PREVENTION_CORRUPTION,7,1,1
3839,PREVENTION_CORRUPTION,13,2,2
3840,NDPS,21,1,1
3841,IT_ACT,66,1,1
3841,IT_ACT,66C,2,2
3841,IT_ACT,67,3,3
3842,ARMS,27,1,1
3843,IPC,406,1,1
3843,PREVENTION_CORRUPTION,7,2,2
3844,IPC,406,1,1
3844,PREVENTION_CORRUPTION,7,2,2
3844,IPC,420,3,3
3845,IPC,363,1,1
3846,BNS,303,1,1
3846,IPC,392,2,2
3846,IPC,380,3,3
3847,MV,185,1,1
3847,MV,177,2,2
3847,MV,184,3,3
3848,IPC,395,1,1
3848,BNS,303,2,2
3848,IPC,380,3,3
3849,IPC,498A,1,1
3849,IPC,376,2,2
3850,IPC,406,1,1
3850,PREVENTION_CORRUPTION,7,2,2
3850,IPC,420,3,3
3851,NDPS,21,1,1
3851,NDPS,22,2,2
3851,NDPS,20,3,3
3852,MV,185,1,1
3852,MV,184,2,2
3853,POCSO,6,1,1
3854,PREVENTION_CORRUPTION,13,1,1
3854,PREVENTION_CORRUPTION,7,2,2
3855,IPC,363,1,1
3855,IPC,376,2,2
3855,DV,12,3,3
3856,EXCISE,32,1,1
3857,IPC,325,1,1
3857,IPC,304,2,2
3857,IPC,302,3,3
3858,IPC,506,1,1
3858,ARMS,25,2,2
3859,BNS,309,1,1
3859,IPC,392,2,2
3859,BNS,303,3,3
3860,POCSO,4,1,1
3860,POCSO,12,2,2
3860,IPC,363,3,3
3861,MV,184,1,1
3862,IPC,406,1,1
3862,IPC,420,2,2
3863,IT_ACT,67,1,1
3863,IT_ACT,66C,2,2
3864,ARMS,25,1,1
3865,IPC,354,1,1
3865,IPC,376,2,2
3866,PREVENTION_CORRUPTION,13,1,1
3867,MV,177,1,1
3867,MV,196,2,2
3868,IPC,324,1,1
3869,ARMS,25,1,1
3869,GAMBLING,4,2,2
3870,IPC,406,1,1
3870,IPC,395,2,2
3871,PREVENTION_CORRUPTION,13,1,1
3871,PREVENTION_CORRUPTION,7,2,2
3872,IPC,420,1,1
3872,PREVENTION_CORRUPTION,7,2,2
3873,POCSO,12,1,1
3873,POCSO,4,2,2
3874,MV,184,1,1
3875,IPC,420,1,1
3876,IPC,406,1,1
3876,IPC,420,2,2
3876,PREVENTION_CORRUPTION,7,3,3
3877,IPC,420,1,1
3878,IPC,506,1,1
3878,GAMBLING,4,2,2
3878,ARMS,25,3,3
3879,MV,185,1,1
3880,IPC,498A,1,1
3881,POCSO,6,1,1
3881,IPC,363,2,2
3881,POCSO,12,3,3
3882,NDPS,21,1,1
3882,NDPS,22,2,2
3883,IPC,324,1,1
3883,IPC,325,2,2
3883,IPC,302,3,3
3884,POCSO,8,1,1
3884,IPC,363,2,2
3885,IPC,304,1,1
3886,IPC,406,1,1
3886,IPC,395,2,2
3887,MV,184,1,1
3888,POCSO,8,1,1
3889,DV,12,1,1
3889,IPC,363,2,2
3889,IPC,354,3,3
3890,PREVENTION_CORRUPTION,13,1,1
3890,PREVENTION_CORRUPTION,7,2,2
3891,EXCISE,32,1,1
3891,NDPS,20,2,2
3891,NDPS,22,3,3
3892,IPC,406,1,1
3892,IPC,420,2,2
3892,BNS,303,3,3
3893,POCSO,12,1,1
3893,POCSO,6,2,2
3893,POCSO,8,3,3
3894,ARMS,27,1,1
3894,GAMBLING,4,2,2
3894,IPC,506,3,3
3895,IPC,307,1,1
3896,IPC,506,1,1
3896,ARMS,27,2,2
3897,NDPS,21,1,1
3897,NDPS,22,2,2
3898,IPC,392,1,1
3898,IPC,380,2,2
3898,BNS,303,3,3
3899,ARMS,27,1,1
3899,ARMS,25,2,2
3900,ARMS,25,1,1
3900,GAMBLING,4,2,2
3900,IPC,506,3,3
3901,MV,196,1,1
3901,MV,184,2,2
3902,IPC,392,1,1
3902,BNS,318,2,2
3902,BNS,309,3,3
3903,MV,185,1,1
3903,MV,177,2,2
3903,MV,196,3,3
3904,IPC,506,1,1
3904,ARMS,27,2,2
3904,ARMS,25,3,3
3905,IPC,304,1,1
3906,MV,177,1,1
3906,MV,184,2,2
3907,BNS,103,1,1
3908,POCSO,6,1,1
3908,POCSO,8,2,2
3908,POCSO,12,3,3
3909,IPC,325,1,1
3909,IPC,307,2,2
3909,BNS,109,3,3
3910,POCSO,12,1,1
3911,IT_ACT,66,1,1
3912,IT_ACT,67,1,1
3912,IT_ACT,66C,2,2
3913,MV,177,1,1
3913,MV,185,2,2
3913,MV,184,3,3
3914,EXCISE,32,1,1
3915,GAMBLING,4,1,1
3915,ARMS,27,2,2
3916,IPC,363,1,1
3917,MV,184,1,1
3918,MV,196,1,1
3918,MV,177,2,2
3919,IT_ACT,67,1,1
3920,PREVENTION_CORRUPTION,13,1,1
3920,PREVENTION_CORRUPTION,7,2,2
3921,PREVENTION_CORRUPTION,13,1,1
3921,PREVENTION_CORRUPTION,7,2,2
3922,NDPS,22,1,1
3922,NDPS,27A,2,2
3923,IPC,406,1,1
3924,IPC,420,1,1
3924,PREVENTION_CORRUPTION,7,2,2
3925,MV,185,1,1
3925,MV,184,2,2
3926,IT_ACT,66,1,1
3927,PREVENTION_CORRUPTION,7,1,1
3927,PREVENTION_CORRUPTION,13,2,2
3928,IPC,406,1,1
3928,IPC,392,2,2
3929,PREVENTION_CORRUPTION,7,1,1
3930,BNS,103,1,1
3930,BNS,109,2,2
